id,track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1a1i2IwXnUN0PjllVEhA4B,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.627,0.699,10,-4.504,1,0.0244,0.174,0.0,0.0789,0.535,94.003,261427
4kflIGfjdZJW4ot2ioixTB,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109,285040
5O6yk6U8L3rTbFsIwuqe8H,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.305,0.452,0,-6.077,0,0.0293,0.952,1.68e-05,0.129,0.21,79.83,250133
24cKN8P2uGWypxTw5WaNlq,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.64,0.395,3,-5.689,1,0.0307,0.206,0.0,0.0935,0.235,115.082,243200
4T6HLdP6OcAtqC6tGnQelG,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,212373
77DOfGLndltSFwFFhfzeBl,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.304,0.512,7,-6.395,1,0.0317,0.0181,0.000426,0.0525,0.277,124.99,260787
19heyK80pRhOqOBOacSunq,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.61,0.966,4,-3.744,1,0.0521,0.0209,1.08e-05,0.305,0.788,112.992,202173
5bhDnWdKWLVFppOpQvNNox,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.596,0.816,10,-7.642,0,0.0339,0.0183,0.0,0.193,0.791,96.969,212187
6ESNj81r67pOAji3i1ZzhZ,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.615,0.228,0,-12.464,1,0.038,0.881,0.00157,0.102,0.546,92.95,279693
5UKMdUAChYAllKDye6qDGb,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.248,0.483,9,-11.279,1,0.0678,0.728,4.15e-06,0.631,0.439,191.107,283893
4aw2rA67NHYXW3IaUSSs6K,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.294,0.692,10,-4.171,1,0.0391,0.331,0.0,0.173,0.258,132.844,318453
3z5eL4hQXaBWxSWZUTwI4e,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.408,0.651,4,-5.208,1,0.06,0.0345,0.0,0.221,0.226,115.647,169520
6RDrpNxQIKp6LULdQWd2Vl,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.53,0.372,0,-6.002,1,0.0267,0.606,0.0,0.0803,0.116,133.93,235533
6SAxgT3O2W5Ucmv60H8Lus,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.521,0.456,2,-6.244,1,0.0265,0.721,0.0,0.25,0.257,136.08,265585
1t9LvY43d1jqtVgeGyqcbs,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.549,0.737,4,-5.026,0,0.0693,0.0532,5.3e-05,0.225,0.286,163.896,206760
2orX7XWXfT4eZNEFv90KFU,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.355,0.468,4,-6.55,0,0.0318,0.0325,1.91e-05,0.109,0.416,171.404,242213
4Db42zawJkl0ycT9XvuosA,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.579,0.831,7,-2.927,1,0.0517,0.165,0.0,0.104,0.555,188.054,186160
2qds5kVhYxw1lvnMJcCk8j,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.552,0.494,4,-10.873,1,0.105,0.376,0.0,0.109,0.372,69.883,222000
1lzr43nnXAijIGYnCT8M8H,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,227600
3LGfKXp7Pn8F8jedKvsmQ3,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.527,0.657,0,-5.362,1,0.0346,0.259,8.87e-05,0.511,0.148,135.932,235400
6naxalmIoLFWR0siv8dnQQ,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160
3YKmu9Y38sfUdLs78Btbc2,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.497,0.943,7,-4.63,1,0.0311,0.0049,0.000101,0.112,0.908,160.186,209627
1KP6ieHBqTmEjqLy75gAEn,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.663,0.624,10,-8.484,1,0.0247,0.0902,0.0665,0.0985,0.587,102.317,309667
6zaqjLbBdfkdHUWtQzvrK2,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.526,0.471,0,-6.723,0,0.0306,0.332,0.0,0.0914,0.273,107.646,321600
2yflrclswKzxLl2gP06lW6,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.539,0.544,0,-5.883,1,0.0294,0.359,0.000922,0.112,0.12,132.271,245920
0CrxO4D9wBH6E6DjF1n8dO,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.528,0.433,6,-8.151,1,0.0294,0.816,0.0,0.213,0.328,135.781,208480
6fSU9cPInMGFolaxhA0Le0,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.565,0.67,9,-6.183,0,0.0368,0.0963,1.59e-06,0.117,0.415,122.021,287440
0P55M408LsT6E8c7fHrPBa,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.357,0.238,2,-14.164,1,0.0388,0.631,0.0,0.366,0.288,109.225,337960
7JGzIdSFOT1y4bYhjOIIMu,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.641,0.649,10,-5.529,1,0.0377,0.166,0.0,0.304,0.435,85.999,237307
17VegeBoHvMlIByrdu64KR,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.551,0.27,3,-12.808,1,0.0326,0.851,7.04e-06,0.0966,0.289,128.221,244227
1AUQYchnMNYfNu15W6OQqv,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.597,0.994,9,-3.848,1,0.0321,0.0111,4.57e-05,0.121,0.761,139.958,225840
2WpNVD3BCmHCrc119rWuyr,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.613,0.776,0,-4.977,1,0.039,0.0649,0.0,0.981,0.524,114.926,327680
5oEp76ZDJy4TFQbjOqHLD0,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.51,0.771,2,-3.852,1,0.0375,0.00727,0.0,0.116,0.318,82.816,203733
5U61t7csH5tQmOEp74AkoM,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.782,0.833,9,-3.847,1,0.0292,0.144,0.0,0.0614,0.936,126.978,240893
0R73O4mqSPv5dYnYug30LB,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.35,0.455,7,-6.259,1,0.0325,0.286,0.0,0.0702,0.381,94.286,272053
372fDmGgjBhxffKlDwmY6Q,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.624,0.564,1,-6.345,1,0.0824,0.18,0.0,0.212,0.38,145.923,228987
36UJ6MVWrKm2mTXpHovbkc,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.31,0.689,0,-4.964,1,0.0407,0.0632,0.0,0.0751,0.454,109.558,278160
7FDwv6x4GPrZkxNz5rY5tt,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.78,0.716,6,-5.879,1,0.0296,0.064,0.0,0.082,0.965,128.042,272480
5l9EtVvNqbDLTBDnzR4y86,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.618,0.803,6,-4.203,1,0.0343,0.0287,0.0,0.0855,0.316,113.92,256133
5KghKF7Q8cqmOjoZIlyjhT,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.692,0.53,0,-7.707,1,0.0301,0.0216,9.1e-06,0.0946,0.651,142.027,281600
35eRQZmxwjgn7mQrsmtA4f,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.401,0.669,10,-4.69,1,0.0449,0.576,0.0,0.1,0.31,142.095,228600
5Cj52GeT26j95aup3PoX7K,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.436,0.53,4,-4.032,1,0.034,0.643,0.0,0.117,0.176,125.803,267413
3sXG72VsGq6GdNRYntEnSY,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.616,0.435,7,-8.107,1,0.024,0.196,0.000357,0.0947,0.149,144.024,209093
4JIo8RztBbELr2gWJ5OGK6,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.539,0.643,9,-3.982,1,0.0479,0.256,0.0,0.29,0.136,92.962,249813
2DpCdPMg1BADE4HDnxt3Rd,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.655,0.787,2,-3.031,1,0.264,0.122,3.11e-06,0.178,0.554,181.799,202227
7BKLCZ1jbUBVqRi2FVlTVw,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
6875MeXyCW0wLyT72Eetmo,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.668,0.613,4,-4.225,1,0.102,0.414,0.0,0.102,0.498,99.852,181933
1usLCyaUZ2y0uoPmKj1uYo,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.567,0.773,6,-3.344,1,0.0451,0.0355,0.00011,0.0901,0.731,82.947,219773
2HcB5YXYGo249AlYAoGjCr,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.759,0.448,8,-8.977,1,0.035,0.211,1.05e-06,0.0613,0.684,99.985,195364
5H6F1Jjq4IF8cYXTCcrq41,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.737,0.755,2,-4.767,1,0.0485,0.148,6.79e-05,0.0945,0.333,139.96,198335
3LTdA3PWG7IkSdAlaO1szN,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.699,0.649,4,-5.351,0,0.0433,0.0144,0.0,0.266,0.747,131.957,226427
6EJqBzSriXE0sCUGIzn1mF,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.413,0.712,8,-5.024,1,0.0529,0.0163,0.000402,0.107,0.491,180.003,208600
32kjKZcT3CueBEJR7wca6v,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.359,0.635,7,-6.036,0,0.153,0.0951,1.3e-05,0.106,0.155,84.001,206853
0OwX5aROoW1Iip8FV51Efg,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,205593
4FjPJhlEIWB9QVKFTc78Nn,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.651,0.747,0,-5.456,1,0.0382,0.0848,0.000555,0.122,0.476,93.048,218760
4XuK9jJP3mpYBq5qf68vfF,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.403,0.551,11,-5.615,0,0.0611,0.00399,1.24e-05,0.528,0.315,75.704,173161
78rIJddV4X0HkNAInEcYde,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,222041
0ADG9OgdVTL7fgREP75BrZ,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,224031
6XLUlVeCNo4T7Gvkmy6NmC,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.594,0.703,3,-5.305,1,0.0671,0.191,1.14e-06,0.129,0.338,123.939,278226
7k1AW5eqgkQLnU31CLHUO7,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.638,0.581,0,-6.365,1,0.0348,0.0738,0.0,0.277,0.552,87.965,211538
1ue7zm5TVVvmoQV8lK6K2H,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.456,0.764,10,-3.584,1,0.148,0.298,0.0,0.229,0.383,124.971,219429
1VwFPiTNrvxg16OBBPDrEf,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.663,0.625,8,-7.123,0,0.0666,0.114,0.000233,0.172,0.284,100.028,197333
2D1QgCqUKsDbPMhUboo0MA,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.661,0.723,0,-5.67,1,0.057,0.122,0.0,0.168,0.733,93.022,196262
1PlsFZZAriYuxakoyZ6prs,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.591,0.652,7,-7.347,1,0.0339,0.00836,1.5e-06,0.222,0.231,110.006,207273
4f0ldNhe5ZsIhzene1nup1,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.436,0.778,10,-5.139,0,0.107,0.213,5e-05,0.133,0.692,190.189,221064
2wDjpPW3HZdA9quPPmZAMu,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.42,0.636,10,-7.216,1,0.22,0.494,0.0,0.122,0.784,156.104,215670
1wDfQ3eLZb51M8jCkNwbyx,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.746,0.816,7,-3.793,1,0.0645,0.163,0.0,0.0948,0.579,125.008,212920
0IOHkbpAwmNC7XONcVaE0v,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.642,0.386,11,-10.678,1,0.378,0.814,0.00537,0.0832,0.417,169.957,236979
0ZclGXvmfkTFtx39DAFIT9,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.577,0.911,1,-4.449,1,0.0512,0.0186,0.0587,0.159,0.543,160.036,180150
14j4diRlUSWvbq5t0rgR6b,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.545,0.747,6,-6.304,0,0.0288,0.0035,0.0525,0.118,0.641,131.936,273160
2Cq2BrkoxqMvP3hcJHWNga,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.504,0.779,7,-5.48,0,0.0402,0.0122,0.000501,0.0925,0.3,119.985,385667
5VwKEmrYEN5eAPvWqrrKS2,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.262,0.466,2,-9.785,1,0.0341,0.0621,0.0273,0.0913,0.254,85.522,255827
1jdNcAD8Ir58RlsdGjJJdx,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.685,0.474,0,-9.105,1,0.0313,0.779,1.23e-06,0.149,0.36,79.991,161227
15twB7zTglmu0Bg8gW4Mrm,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.596,0.555,0,-11.689,1,0.0374,0.617,0.0395,0.275,0.235,115.019,277333
6EIVLz5xM1xE29r0OmIkWt,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.34,0.209,0,-11.869,1,0.0279,0.679,0.000443,0.101,0.151,137.042,244133
3G6hD9B2ZHOsgf4WfNu7X1,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,193059
3tjkJGlb4JqugAuRfc5rgP,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.625,0.775,11,-6.617,1,0.0502,0.00136,0.0347,0.102,0.489,121.966,202733
7wvtiQ3o8ELEmk2NjSSPpX,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.371,0.941,5,-4.783,1,0.0602,5.21e-05,0.676,0.0732,0.386,120.499,251547
2ADjph0wc7zfGzrIgM5lWr,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.434,0.526,10,-9.317,1,0.0329,0.242,0.288,0.119,0.462,103.58,439680
1eyzqe2QqGZUmfcPZtrIyt,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440
3tRqWoZuQtOfG54Vd6nNdq,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.536,0.73,2,-7.606,0,0.0427,0.0036,0.668,0.183,0.438,97.206,292547
4UXIUeistNzMseqDtgWA6d,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.51,0.875,8,-3.985,0,0.0425,0.0306,0.00157,0.106,0.592,176.012,228707
3pzJXZ1PW3l3B69PoTx5lC,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.699,0.814,6,-7.628,1,0.0339,0.0298,0.0172,0.104,0.964,109.071,178613
2AgiH9n8cXo0csSkEhByKe,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.392,0.981,1,-4.564,0,0.0799,2.9e-05,0.0422,0.174,0.335,160.047,232014
2LWMF10STZqYY9a3YqBiOG,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.589,0.72,11,-8.33,0,0.0309,0.0445,0.0142,0.364,0.648,111.602,453949
3sRqWnnFdsnWxdLlr0hOUM,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.537,0.421,7,-7.116,1,0.0276,0.701,0.0,0.0817,0.428,97.183,141224
1uxdxSC2bfUFYVqxvejVC3,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.772,0.721,6,-6.651,0,0.0777,0.0096,5.85e-06,0.0869,0.62,118.021,263427
4wCmqSrbyCgxEXROQE6vtV,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973
14YyDKcWPRBbMHchaEG3wh,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.62,0.553,4,-8.916,0,0.0332,0.1,6.16e-06,0.0986,0.592,114.844,165827
0fBSs3fRoh1yJcne77fdu9,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,281960
4PxzGOH79jcmmldKgoI9sB,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.271,0.31,0,-7.967,1,0.0309,0.725,1.99e-06,0.119,0.16,169.614,214733
61YAuOQzU7ZFoBSpqaMyiI,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.356,0.291,11,-11.42,0,0.033,0.288,0.00247,0.14,0.0688,155.089,201133
2jnvdMCTvtdVCci3YLqxGY,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.439,0.86,11,-4.824,0,0.168,0.00043,1.68e-05,0.0783,0.578,159.821,167773
6FaLxN6waC8jRIeCIZsM32,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.564,0.911,8,-5.362,1,0.0366,0.021,0.366,0.0802,0.8,141.981,193533
4j4pPKE3xAblPIbhxScC1j,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.9,0.538,7,-7.879,1,0.0343,0.229,0.843,0.287,0.713,95.508,173693
46TnWnsjQe4ghhykH1i0cM,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.63,0.714,1,-6.269,1,0.0341,0.125,0.0032,0.0934,0.273,120.021,302387
1XWOrz0Da7a0m9T7COlVY3,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.482,0.664,10,-8.384,0,0.33,0.0979,5.48e-06,0.256,0.644,151.302,157560
3q2yH1T78FptWtAmCpQlrG,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.604,0.823,11,-5.389,0,0.0276,0.0429,0.128,0.117,0.19,125.876,186373
5jafMI8FLibnjkYTZ33m0c,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,257480
1XPta4VLT78HQnVFd1hlsK,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.476,0.855,8,-6.046,1,0.0265,2.53e-05,0.69,0.049,0.408,82.955,202133
1KlDcHrlDPUJJPmMup3tUp,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.803,0.548,0,-7.103,1,0.12,0.351,0.0,0.0953,0.75,121.942,214920
6GskIhdM6TN6EkPgeSjVfW,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.923,0.518,5,-6.008,1,0.0492,0.52,0.000142,0.104,0.682,93.023,226680
6Z8R6UsFuGXGtiIxiD8ISb,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790
5y0nFFgYV7ugOq4ZXrExoB,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.427,0.7,2,-7.339,0,0.0304,0.0059,0.0225,0.0873,0.151,85.999,263347
6pHUG8COMb16epx3QEeWvY,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.384,0.79,7,-2.552,1,0.097,0.483,0.0,0.0751,0.742,194.418,130333
0ZQYMP3hAzPACCEVHkZz1C,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.297,0.854,1,-3.831,1,0.0374,0.00454,5.57e-06,0.0793,0.125,137.792,179667
71eRCfoq3g4qeLNcR75Hig,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.6,0.968,6,-2.444,1,0.0329,0.301,1.88e-06,0.19,0.635,123.02,271441
6rxEjkoar48SssZePbtb2x,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.763,0.484,11,-12.368,0,0.0311,0.812,0.393,0.0841,0.416,122.913,201947
2dLLR6qlu5UJ5gk0dKz0h3,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,190185
3zvHOVC4jikl6jORSr6OLE,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,221000
6ZrlXT6mUMEgomN128iekU,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.642,0.808,0,-6.406,1,0.0463,0.0383,0.00829,0.547,0.273,97.565,241640
0xOeB16JDbBJBJKSdHbElT,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.401,0.933,8,-5.682,1,0.0344,0.00744,0.627,0.318,0.734,127.193,310893
0ByKWq0hsuYriK5avSMJ5r,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.667,0.372,11,-9.944,0,0.0296,0.905,0.0241,0.102,0.317,134.607,162920
1fBl642IhJOE5U319Gy2Go,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,212293
4Wvr1YaxNsCujq77dKujys,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.385,0.949,8,-3.369,1,0.0459,0.00501,2.13e-06,0.113,0.517,166.137,226347
3WS7spXVlbeC5kjePmHMQW,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.735,0.555,1,-8.84,0,0.0366,0.382,0.856,0.0952,0.523,100.01,277975
4c9WmjVlQMr0s1IjbYO52Z,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,240533
0zLmHo58ytDFRm3jgT9GRn,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.573,0.583,11,-7.603,1,0.0289,0.676,0.00154,0.102,0.119,124.058,172653
2vONUoGMCBvAtLYp61GKKz,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.559,0.781,1,-6.805,1,0.0332,0.00124,0.0353,0.101,0.227,114.962,286429
2fbXJ0VpxhW7j0qcg1DnoZ,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.766,0.376,10,-8.622,0,0.0267,0.252,0.00861,0.0908,0.257,109.944,239120
5aOnrAhXN5oraJuaXAqoPW,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.665,0.822,7,-6.802,1,0.0506,0.267,0.0,0.4,0.606,108.049,256160
2bD1AW4yqiCurGCva6r88a,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.569,0.872,2,-7.566,1,0.0314,0.000254,0.144,0.283,0.661,95.16,286653
4d12AjSPP8IQZK1CamEwqp,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.563,0.857,2,-3.454,0,0.0364,0.0146,0.00818,0.0681,0.422,79.979,224987
19n9s9SfnLtwPEODqk8KCT,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.585,0.779,11,-5.083,1,0.0269,0.0827,1.77e-06,0.151,0.58,118.015,271187
37CBHPCzV1rizPrxRUyR72,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.679,0.909,2,-4.129,0,0.0297,0.00915,3.27e-05,0.139,0.899,104.781,220453
1gGY6qfslDtJ4OoWQGKtkE,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.574,0.667,5,-5.425,1,0.0301,0.206,0.352,0.0852,0.546,88.299,226187
4UIckjYWJZYYKa7XfZRCuq,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.57,0.829,11,-4.283,1,0.0349,0.19,0.0,0.136,0.42,119.973,267440
1KDYN3odJHnj9pqGHN3FVs,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.488,0.909,10,-6.591,1,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,244400
0GO8y8jQk1PkHzS31d699N,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013
510PFKtBcVbeBoUxMOGgqc,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.594,0.344,9,-9.602,0,0.0354,0.927,0.0,0.111,0.32,111.735,242925
5dKBaysNJtfpyNTRa5lqDb,What Is Love 2016 - Mike Mago Remix,Lost Frequencies,What Is Love 2016,0.551,0.821,2,-4.489,1,0.0539,0.0102,0.0438,0.153,0.842,174.923,137760
